redshift log_likelihood
3.0426714057462716 -0.48425366104787887
3.03863075500262 -0.5004594632563371
3.034594142890053 -0.48324176791762363
3.030561565371965 -0.48381484664946867
3.026533018415786 -0.48529150614402883
3.02250849799296 -0.4867964183953089
3.0184880000789613 -0.49337314824266854
3.014471520653297 -0.48226700271242706
3.010459055699495 -0.4778297752464599
3.0064506012050822 -0.4856202121183584
3.002446153161598 -0.5056857720574705
2.9984457075646005 -0.5126929547713742
2.994449260413651 -0.5037451439942743
2.9904568077122944 -0.47433249512323167
2.9864683454680714 -0.47610676579740935
2.9824838696925258 -0.46396157208973726
2.978503376401189 -0.4510055222370249
2.97452686161356 -0.43966794875523985
2.970554321353117 -0.4717999599375446
2.966585751647326 -0.48475068122606585
2.962621148527624 -0.4802300311923927
2.9586605080294013 -0.4646926312013136
2.9547038261920093 -0.47843695134689446
2.950751099058773 -0.51203114981448
2.9468023226769717 -0.5043864402938613
2.9428574930978226 -0.5044822574851552
2.9389166063764876 -0.5109712016349077
2.9349796585720873 -0.5010860659452748
2.931046645747681 -0.4865891638928436
2.927117563970248 -0.47450903692522745
2.9231924093106985 -0.49386216781025694
2.9192711778438856 -0.4936885299164228
2.9153538656485845 -0.4772261862372892
2.911440468807475 -0.47046862723226673
2.9075309834071534 -0.48075559525170924
2.9036254055381407 -0.4918969682373548
2.899723731294866 -0.5010934590129205
2.8958259567756475 -0.4771867674055289
2.891932078082703 -0.45322506643477617
2.888042091322162 -0.4336010306475048
2.8841559926040423 -0.43268780250769207
2.8802737780422394 -0.46213731110200773
2.8763954437545305 -0.48806598528916567
2.872520985862589 -0.4880546905940984
2.8686504004919624 -0.4820202517339805
2.8647836837720586 -0.4649852434780601
2.8609208318361543 -0.4530610938654009
2.857061840821404 -0.4624630797453937
2.853206706868822 -0.4565599247524414
2.849355426123268 -0.45282016016789844
2.845507994733454 -0.45566639583387386
2.8416644088519556 -0.45237025574222
2.8378246646351926 -0.4544929333861787
2.8339887582434145 -0.4693577700083966
2.830156685840707 -0.47969406204983167
2.826328443595005 -0.48549134956962203
2.8225040276780713 -0.5136870077865766
2.8186834342654845 -0.521800098373122
2.814866659536644 -0.500240691587617
2.8110536996747797 -0.4774069276809389
2.80724455086694 -0.486434959614686
2.803439209303969 -0.49927150356545197
2.7996376711805167 -0.506791106955604
2.7958399326950527 -0.516723562566832
2.7920459900498438 -0.5147574558375426
2.7882558394509416 -0.5137073894103744
2.7844694771081873 -0.5320682147868476
2.780686899235226 -0.5534357741928231
2.776908102049486 -0.5405568208115461
2.773133081772162 -0.5217446220127058
2.769361834628228 -0.5264154144614771
2.7655943568464423 -0.5256822807146287
2.761830644659334 -0.5392268917826742
2.758070694303184 -0.5024246360125001
2.7543145020180346 -0.49308840791677133
2.7505620640477004 -0.5167262258389174
2.7468133766397496 -0.5181094594432073
2.743068436045487 -0.49369718220455894
2.7393272385199663 -0.48805356344098094
2.7355897803219955 -0.4757069535054401
2.7318560577141233 -0.47220799651916057
2.7281260669626195 -0.49156339529714194
2.7243998043374864 -0.499262232987829
2.720677266112469 -0.48776048500878105
2.7169584485650335 -0.47854046625119345
2.713243347976357 -0.4760990753613088
2.7095319606313306 -0.4980832691180923
2.7058242828185746 -0.5109811684773325
2.702120310830416 -0.5094765769460062
2.698420040962877 -0.5064896296394423
2.6947234695156808 -0.5231445023344247
2.6910305927922624 -0.526663891930427
2.687341407099751 -0.5202814047586509
2.6836559087489533 -0.4996839832170025
2.6799740940543644 -0.49847258102503395
2.6762959593341775 -0.5087983909826427
2.672621500910262 -0.4955759369722774
2.6689507151081533 -0.492401679498653
2.6652835982570595 -0.49215627037194
2.6616201466898697 -0.5072693512898109
2.6579603567431374 -0.515969884903631
2.6543042247570665 -0.5324978755779304
2.650651747075519 -0.5160742617598836
2.647002920046023 -0.5120762088669155
2.643357740019757 -0.5265713332955524
2.6397162033515347 -0.5085474488069681
2.636078306399813 -0.5027785092466746
2.6324440455267 -0.5063358149416238
2.628813417097942 -0.49953917407106463
2.625186417482904 -0.5002423266355134
2.621563043054578 -0.47828249417452784
2.617943290189598 -0.4566893273280838
2.6143271552682155 -0.4890957578587503
2.6107146346742898 -0.48922486622979766
2.607105724795293 -0.48839037922885237
2.603500422022322 -0.4788075647524352
2.599898722750079 -0.47683657012665503
2.596300623376859 -0.4925467708688226
2.592706120304556 -0.5066468978646899
2.5891152099386727 -0.504351691983914
2.585527888688304 -0.49716077001782955
2.581944152966124 -0.4913568031340235
2.5783639991883884 -0.4910550860599645
2.5747874237749504 -0.5015841318359333
2.57121442314924 -0.5286233077342992
2.5676449937382513 -0.5227110083355088
2.564079131972546 -0.5120542336413082
2.560516834286271 -0.5099915168106967
2.556958097117133 -0.5022723492565145
2.553402916906388 -0.5012373292410818
2.5498512900988493 -0.5005945335699442
2.546303213142897 -0.5039082161426942
2.5427586824904598 -0.513339060824472
2.5392176945970006 -0.5279690114511614
2.5356802459215246 -0.5308026657495554
2.532146332926589 -0.5227704795029173
2.5286159520782867 -0.5122373356152443
2.525089099846231 -0.5254933973029668
2.5215657727035623 -0.5381951238795879
2.51804596712696 -0.5462171717116373
2.514529679596624 -0.5354898629885357
2.5110169065962604 -0.5087575489611913
2.50750764461309 -0.5190443339603796
2.5040018901378565 -0.5419803879613209
2.5004996396648114 -0.5208636288075945
2.4970008896916975 -0.5026215445733211
2.4935056367197586 -0.49187579956208455
2.4900138772537472 -0.49797204003654594
2.486525607801911 -0.5081745631553172
2.483040824875972 -0.5266300403450619
2.4795595249911426 -0.5412394890717541
2.4760817046661283 -0.5226500099093898
2.4726073604231145 -0.49184295843247655
2.46913648878775 -0.49013763336762906
2.4656690862891573 -0.5107116886921722
2.4622051494599404 -0.5163697652926814
2.4587446748361668 -0.5028699932714651
2.455287658957357 -0.5079358460983566
2.4518340983664877 -0.5260639518924232
2.4483839896100035 -0.535191705957516
2.4449373292378036 -0.533844473246804
2.44149411380322 -0.5237503285593205
2.43805433986303 -0.5438865182554026
2.4346180039774667 -0.5318899143226827
2.4311851027102 -0.5351157733272858
2.427755632628322 -0.5248370605089163
2.424329590302356 -0.5317118898451743
2.4209069723062657 -0.5337373917788287
2.4174877752174386 -0.5395707313006612
2.4140719956166716 -0.5268357733770132
2.410659630088179 -0.5252389485345875
2.4072506752196006 -0.531358803260405
