# CSP logarithmically sampled (velscale=50.0)
# Wavelength, SSP_logage_04.00_z_0.0018, SSP_logage_07.50_z_0.0018, SSP_logage_09.00_z_0.0018, SSP_logage_04.00_z_0.0178, SSP_logage_07.50_z_0.0178, SSP_logage_09.00_z_0.0178
4.099622534370573703e+03 1.124705187976360321e-02 2.172718057408928871e-03 2.697778691072016954e-04 1.130437664687633514e-02 1.942366361618041992e-03 2.006527502089738846e-04
4.100306334832472203e+03 9.829589165747165680e-03 1.902369782328605652e-03 2.321727370144799352e-04 9.918018244206905365e-03 1.702647306956350803e-03 1.728021015878766775e-04
4.100990249349522855e+03 9.563359431922435760e-03 1.855454756878316402e-03 2.268506359541788697e-04 9.647336788475513458e-03 1.661292859353125095e-03 1.688452612143009901e-04
4.101674277940748652e+03 9.390021674335002899e-03 1.826397143304347992e-03 2.241670154035091400e-04 9.466149844229221344e-03 1.635833177715539932e-03 1.668429176788777113e-04
4.102358420625178042e+03 1.045887824147939682e-02 2.026717178523540497e-03 2.554633538238704205e-04 1.048062555491924286e-02 1.815348165109753609e-03 1.900746428873389959e-04
4.103042677421841290e+03 1.136647257953882217e-02 2.197602763772010803e-03 2.797467459458857775e-04 1.132974401116371155e-02 1.967326505109667778e-03 2.083385479636490345e-04
4.103727048349770484e+03 1.220529992133378983e-02 2.358169294893741608e-03 3.023478202521800995e-04 1.211418118327856064e-02 2.110211411491036415e-03 2.254589053336530924e-04
4.104411533428003168e+03 1.338242553174495697e-02 2.603152301162481308e-03 3.352423664182424545e-04 1.321239396929740906e-02 2.328832400962710381e-03 2.512809005565941334e-04
4.105096132675580520e+03 1.394709385931491852e-02 2.742500277236104012e-03 3.541404439602047205e-04 1.375485118478536606e-02 2.455970970913767815e-03 2.670813992153853178e-04
4.105780846111543724e+03 1.436600275337696075e-02 2.850333694368600845e-03 3.688663127832114697e-04 1.415708754211664200e-02 2.554863924160599709e-03 2.794392639771103859e-04
4.106465673754939417e+03 1.483010314404964447e-02 2.985166851431131363e-03 3.876157570630311966e-04 1.460204273462295532e-02 2.680196659639477730e-03 2.953236107714474201e-04
4.107150615624816055e+03 1.508521102368831635e-02 3.069914644584059715e-03 3.999627078883349895e-04 1.482978370040655136e-02 2.760001923888921738e-03 3.054499102290719748e-04
4.107835671740227554e+03 1.523973606526851654e-02 3.123261034488677979e-03 4.078681231476366520e-04 1.496275980025529861e-02 2.810614882037043571e-03 3.119503962807357311e-04
4.108520842120229645e+03 1.539688277989625931e-02 3.181190928444266319e-03 4.166871076449751854e-04 1.508890837430953979e-02 2.866239752620458603e-03 3.192312433384358883e-04
4.109206126783879881e+03 1.549391821026802063e-02 3.227473469451069832e-03 4.244818410370498896e-04 1.514849346131086349e-02 2.909519942477345467e-03 3.255628107581287622e-04
4.109891525750241271e+03 1.555163506418466568e-02 3.258350305259227753e-03 4.303932364564388990e-04 1.518515869975090027e-02 2.937688725069165230e-03 3.304339479655027390e-04
4.110577039038378643e+03 1.561630330979824066e-02 3.295643022283911705e-03 4.380437894724309444e-04 1.522722467780113220e-02 2.971203997731208801e-03 3.367820754647254944e-04
4.111262666667360463e+03 1.572374068200588226e-02 3.348638303577899933e-03 4.494463209994137287e-04 1.533516030758619308e-02 3.020886564627289772e-03 3.470817755442112684e-04
4.111948408656258835e+03 1.579054258763790131e-02 3.380621550604701042e-03 4.563296679407358170e-04 1.540801394730806351e-02 3.052358515560626984e-03 3.535716386977583170e-04
4.112634265024148590e+03 1.586174219846725464e-02 3.414430422708392143e-03 4.636065568774938583e-04 1.548731978982686996e-02 3.086069365963339806e-03 3.605133388191461563e-04
4.113320235790106381e+03 1.589888334274291992e-02 3.455326193943619728e-03 4.743040190078318119e-04 1.551423128694295883e-02 3.129869000986218452e-03 3.709332959260791540e-04
4.114006320973214315e+03 1.583391986787319183e-02 3.466990543529391289e-03 4.792698600795120001e-04 1.543189212679862976e-02 3.145729424431920052e-03 3.757646190933883190e-04
4.114692520592558139e+03 1.576353609561920166e-02 3.477581078186631203e-03 4.840952169615775347e-04 1.534455455839633942e-02 3.160713938996195793e-03 3.804308944381773472e-04
4.115378834667222691e+03 1.564412191510200500e-02 3.490392817184329033e-03 4.912731237709522247e-04 1.521520689129829407e-02 3.181661944836378098e-03 3.869041393045336008e-04
4.116065263216299172e+03 1.570449396967887878e-02 3.494689706712961197e-03 4.923967062495648861e-04 1.528546027839183807e-02 3.185475710779428482e-03 3.879245487041771412e-04
4.116751806258882425e+03 1.576116681098937988e-02 3.495270386338233948e-03 4.924369859509170055e-04 1.534309890121221542e-02 3.184261033311486244e-03 3.880163421854376793e-04
4.117438463814069110e+03 1.585813239216804504e-02 3.480696817860007286e-03 4.879326734226197004e-04 1.540424674749374390e-02 3.160565393045544624e-03 3.842689329758286476e-04
4.118125235900959524e+03 1.575600728392601013e-02 3.446817630901932716e-03 4.856436862610280514e-04 1.521673705428838730e-02 3.118942258879542351e-03 3.823878942057490349e-04
4.118812122538657604e+03 1.564101874828338623e-02 3.414846025407314301e-03 4.853273276239633560e-04 1.503810752183198929e-02 3.082711249589920044e-03 3.824228479061275721e-04
4.119499123746269106e+03 1.541069988161325455e-02 3.359525697305798531e-03 4.878860781900584698e-04 1.472620479762554169e-02 3.025156911462545395e-03 3.855327377095818520e-04
4.120186239542904332e+03 1.534986309707164764e-02 3.346464596688747406e-03 4.908144474029541016e-04 1.466463040560483932e-02 3.014768473803997040e-03 3.890078514814376831e-04
4.120873469947675403e+03 1.541442237794399261e-02 3.366135293617844582e-03 4.921835497952997684e-04 1.476320810616016388e-02 3.035863628610968590e-03 3.903047181665897369e-04
4.121560814979699899e+03 1.559335552155971527e-02 3.417133353650569916e-03 4.932651063427329063e-04 1.501628663390874863e-02 3.088227706030011177e-03 3.908782382495701313e-04
4.122248274658096307e+03 1.584786921739578247e-02 3.492073854431509972e-03 4.963177489116787910e-04 1.539192069321870804e-02 3.164887893944978714e-03 3.923862532246857882e-04
4.122935849001987663e+03 1.594364643096923828e-02 3.522915532812476158e-03 4.998340737074613571e-04 1.554125826805830002e-02 3.198096761479973793e-03 3.950599639210850000e-04
4.123623538030498821e+03 1.602348126471042633e-02 3.550274996086955070e-03 5.042453994974493980e-04 1.567073166370391846e-02 3.228504443541169167e-03 3.986054507549852133e-04
4.124311341762759184e+03 1.606033556163311005e-02 3.566870000213384628e-03 5.097910761833190918e-04 1.572888903319835663e-02 3.248413326218724251e-03 4.037905891891568899e-04
4.124999260217900883e+03 1.604279689490795135e-02 3.561160061508417130e-03 5.086651071906089783e-04 1.570724323391914368e-02 3.240704070776700974e-03 4.027753020636737347e-04
4.125687293415059685e+03 1.601598970592021942e-02 3.552161389961838722e-03 5.067528691142797470e-04 1.567411422729492188e-02 3.228873480111360550e-03 4.010300035588443279e-04
4.126375441373373178e+03 1.586193777620792389e-02 3.501124447211623192e-03 4.961824161000549793e-04 1.549624931067228317e-02 3.164038062095642090e-03 3.912509419023990631e-04
4.127063704111984407e+03 1.576934009790420532e-02 3.474713070318102837e-03 4.913294105790555477e-04 1.539063546806573868e-02 3.129151882603764534e-03 3.867748309858143330e-04
4.127752081650036416e+03 1.570497639477252960e-02 3.457524813711643219e-03 4.881948407273739576e-04 1.531619951128959656e-02 3.105572424829006195e-03 3.838384873233735561e-04
4.128440574006679526e+03 1.570071652531623840e-02 3.463506232947111130e-03 4.894395242445170879e-04 1.530504785478115082e-02 3.108088858425617218e-03 3.847085754387080669e-04
4.129129181201063147e+03 1.569657213985919952e-02 3.460251260548830032e-03 4.907414549961686134e-04 1.529562473297119141e-02 3.102862741798162460e-03 3.855085815303027630e-04
4.129817903252342148e+03 1.568488776683807373e-02 3.453228157013654709e-03 4.906233516521751881e-04 1.527665555477142334e-02 3.094877349212765694e-03 3.852472582366317511e-04
4.130506740179675035e+03 1.565308682620525360e-02 3.435242688283324242e-03 4.883210640400648117e-04 1.522901188582181931e-02 3.076675347983837128e-03 3.832203801721334457e-04
4.131195692002222131e+03 1.570170931518077850e-02 3.449558978900313377e-03 4.871531564276665449e-04 1.525224093347787857e-02 3.100011497735977173e-03 3.828287590295076370e-04
4.131884758739146491e+03 1.575691625475883484e-02 3.469183342531323433e-03 4.883474321104586124e-04 1.530124526470899582e-02 3.126524155959486961e-03 3.843850863631814718e-04
4.132573940409616625e+03 1.584075577557086945e-02 3.500623395666480064e-03 4.913872107863426208e-04 1.538667175918817520e-02 3.166793845593929291e-03 3.877219278365373611e-04
4.133263237032803772e+03 1.592872664332389832e-02 3.532337024807929993e-03 4.978454671800136566e-04 1.551985461264848709e-02 3.206672612577676773e-03 3.941378381568938494e-04
4.133952648627879171e+03 1.596409454941749573e-02 3.546554129570722580e-03 5.024519632570445538e-04 1.558093912899494171e-02 3.224734216928482056e-03 3.982695052400231361e-04
4.134642175214021336e+03 1.599518768489360809e-02 3.559696953743696213e-03 5.073847714811563492e-04 1.563795283436775208e-02 3.241503844037652016e-03 4.025836533401161432e-04
4.135331816810410601e+03 1.600539498031139374e-02 3.572104964405298233e-03 5.138975684531033039e-04 1.564902812242507935e-02 3.253502072766423225e-03 4.078382044099271297e-04
4.136021573436229119e+03 1.599328219890594482e-02 3.570952219888567924e-03 5.149174830876290798e-04 1.562039181590080261e-02 3.249618457630276680e-03 4.084572719875723124e-04
4.136711445110663590e+03 1.598057709634304047e-02 3.569283522665500641e-03 5.159295978955924511e-04 1.559173967689275742e-02 3.245651256293058395e-03 4.091063165105879307e-04
4.137401431852904352e+03 1.595984771847724915e-02 3.564335172995924950e-03 5.184324691072106361e-04 1.555581670254468918e-02 3.241867525503039360e-03 4.112641327083110809e-04
4.138091533682143563e+03 1.595645025372505188e-02 3.561171237379312515e-03 5.209695664234459400e-04 1.555578038096427917e-02 3.245249856263399124e-03 4.140856326557695866e-04
4.138781750617577018e+03 1.595029421150684357e-02 3.555395407602190971e-03 5.225227214395999908e-04 1.555243972688913345e-02 3.245282219722867012e-03 4.159728996455669403e-04
4.139472082678405059e+03 1.593171618878841400e-02 3.537908662110567093e-03 5.228770314715802670e-04 1.553769968450069427e-02 3.236704971641302109e-03 4.170774191152304411e-04
4.140162529883829848e+03 1.585797965526580811e-02 3.497700206935405731e-03 5.187077913433313370e-04 1.545999851077795029e-02 3.200632520020008087e-03 4.137882788199931383e-04
4.140853092253055365e+03 1.574812643229961395e-02 3.450177842751145363e-03 5.127917975187301636e-04 1.533648092299699783e-02 3.154689911752939224e-03 4.089204012416303158e-04
4.141543769805291959e+03 1.554141938686370850e-02 3.368175355717539787e-03 5.018367082811892033e-04 1.509940996766090393e-02 3.072913736104965210e-03 3.997799940407276154e-04
4.142234562559752703e+03 1.515948493033647537e-02 3.237763885408639908e-03 4.860653425566852093e-04 1.465625502169132233e-02 2.943976316601037979e-03 3.865912731271237135e-04
4.142925470535650675e+03 1.502826344221830368e-02 3.195858793333172798e-03 4.818319575861096382e-04 1.450591348111629486e-02 2.902360400184988976e-03 3.828780900221318007e-04
4.143616493752206225e+03 1.493802014738321304e-02 3.169541712850332260e-03 4.799427115358412266e-04 1.440417300909757614e-02 2.876055194064974785e-03 3.810299676842987537e-04
4.144307632228639704e+03 1.524706743657588959e-02 3.286149585619568825e-03 4.940144717693328857e-04 1.476208306849002838e-02 2.985544735565781593e-03 3.919867740478366613e-04
4.144998885984176013e+03 1.544688083231449127e-02 3.365488024428486824e-03 5.020546377636492252e-04 1.499309390783309937e-02 3.060314571484923363e-03 3.984832728747278452e-04
4.145690255038043688e+03 1.563830114901065826e-02 3.442232031375169754e-03 5.096214008517563343e-04 1.521510165184736252e-02 3.132805926725268364e-03 4.046410613227635622e-04
4.146381739409474903e+03 1.579125598073005676e-02 3.509912174195051193e-03 5.150461802259087563e-04 1.540535222738981247e-02 3.199195023626089096e-03 4.093826282769441605e-04
4.147073339117701835e+03 1.581282541155815125e-02 3.519786987453699112e-03 5.145815666764974594e-04 1.543769519776105881e-02 3.210422582924365997e-03 4.091817827429622412e-04
4.147765054181964842e+03 1.582316868007183075e-02 3.525771899148821831e-03 5.136139807291328907e-04 1.545062102377414703e-02 3.216231474652886391e-03 4.084467072971165180e-04
4.148456884621502468e+03 1.580390892922878265e-02 3.523498075082898140e-03 5.101293209008872509e-04 1.540821418166160583e-02 3.208429785445332527e-03 4.052818112540990114e-04
4.149148830455560528e+03 1.578219234943389893e-02 3.526129527017474174e-03 5.089593469165265560e-04 1.535900868475437164e-02 3.201136598363518715e-03 4.035840393044054508e-04
4.149840891703386660e+03 1.577112264931201935e-02 3.531192429363727570e-03 5.091391503810882568e-04 1.533555425703525543e-02 3.200322156772017479e-03 4.032648866996169090e-04
4.150533068384229409e+03 1.576459221541881561e-02 3.542039776220917702e-03 5.108848563395440578e-04 1.532515790313482285e-02 3.205974120646715164e-03 4.042304353788495064e-04
4.151225360517344598e+03 1.573288440704345703e-02 3.539347089827060699e-03 5.114246159791946411e-04 1.527135632932186127e-02 3.204503096640110016e-03 4.048978735227137804e-04
4.151917768121988047e+03 1.570417173206806183e-02 3.529047826305031776e-03 5.103145958855748177e-04 1.522291917353868484e-02 3.196882549673318863e-03 4.042568034492433071e-04
4.152610291217420126e+03 1.566845178604125977e-02 3.513255855068564415e-03 5.083278520032763481e-04 1.516276504844427109e-02 3.185019828379154205e-03 4.029874107800424099e-04
4.153302929822903934e+03 1.567964255809783936e-02 3.503445303067564964e-03 5.043534911237657070e-04 1.520931441336870193e-02 3.183681517839431763e-03 3.997513267677277327e-04
4.153995683957706206e+03 1.570221595466136932e-02 3.508462104946374893e-03 5.039497627876698971e-04 1.526108384132385254e-02 3.191317664459347725e-03 3.990596742369234562e-04
4.154688553641098224e+03 1.572417467832565308e-02 3.514494514092803001e-03 5.039094830863177776e-04 1.531008537858724594e-02 3.199455793946981430e-03 3.986156953033059835e-04
4.155381538892350363e+03 1.571631431579589844e-02 3.518565092235803604e-03 5.058106617070734501e-04 1.529351994395256042e-02 3.203539643436670303e-03 3.994286817032843828e-04
4.156074639730741183e+03 1.571389101445674896e-02 3.518240759149193764e-03 5.072586354799568653e-04 1.529619749635457993e-02 3.205890301614999771e-03 4.004701622761785984e-04
4.156767856175549241e+03 1.571708731353282928e-02 3.519765334203839302e-03 5.089765763841569424e-04 1.531137526035308838e-02 3.210153430700302124e-03 4.019015177618712187e-04
4.157461188246057645e+03 1.574114896357059479e-02 3.528529545292258263e-03 5.129353376105427742e-04 1.537936367094516754e-02 3.224031766876578331e-03 4.057382175233215094e-04
4.158154635961551321e+03 1.574753411114215851e-02 3.537751734256744385e-03 5.161820445209741592e-04 1.540944911539554596e-02 3.233309136703610420e-03 4.091220325790345669e-04
4.158848199341320651e+03 1.574137061834335327e-02 3.540851874276995659e-03 5.175531259737908840e-04 1.541159301996231079e-02 3.234880976378917694e-03 4.104942490812391043e-04
4.159541878404656018e+03 1.571936160326004028e-02 3.539743600413203239e-03 5.178780411370098591e-04 1.538760121911764145e-02 3.229811089113354683e-03 4.106876440346240997e-04
4.160235673170855080e+03 1.567163690924644470e-02 3.526784479618072510e-03 5.156209808774292469e-04 1.531442068517208099e-02 3.210135502740740776e-03 4.084540123585611582e-04
4.160929583659215496e+03 1.563362218439579010e-02 3.517625387758016586e-03 5.151929799467325211e-04 1.524916570633649826e-02 3.197137964889407158e-03 4.083215899299830198e-04
4.161623609889040381e+03 1.559000182896852493e-02 3.507536835968494415e-03 5.151975783519446850e-04 1.517177280038595200e-02 3.183192573487758636e-03 4.087655106559395790e-04
4.162317751879632851e+03 1.555244158953428268e-02 3.500311402603983879e-03 5.167204071767628193e-04 1.510321442037820816e-02 3.177216276526451111e-03 4.111953894607722759e-04
4.163012009650303298e+03 1.556519046425819397e-02 3.501092316582798958e-03 5.170140066184103489e-04 1.511633116751909256e-02 3.179562045261263847e-03 4.117189673706889153e-04
4.163706383220363932e+03 1.558298617601394653e-02 3.503005485981702805e-03 5.173363024368882179e-04 1.513695251196622849e-02 3.182762302458286285e-03 4.121623933315277100e-04
4.164400872609126964e+03 1.563502289354801178e-02 3.513607429340481758e-03 5.186645430512726307e-04 1.520339772105216980e-02 3.191914409399032593e-03 4.128194705117493868e-04
4.165095477835911879e+03 1.565029658377170563e-02 3.517448902130126953e-03 5.179570289328694344e-04 1.523405220359563828e-02 3.196973819285631180e-03 4.115810734219849110e-04
4.165790198920039984e+03 1.565060392022132874e-02 3.515603486448526382e-03 5.165969487279653549e-04 1.524469442665576935e-02 3.197232261300086975e-03 4.099692741874605417e-04
4.166485035880835312e+03 1.561666093766689301e-02 3.499282523989677429e-03 5.127189215272665024e-04 1.521718688309192657e-02 3.186626592651009560e-03 4.062944499310106039e-04
4.167179988737627355e+03 1.554307807236909866e-02 3.471810137853026390e-03 5.117857945151627064e-04 1.511765830218791962e-02 3.162112552672624588e-03 4.061676154378801584e-04
4.167875057509744693e+03 1.550142839550971985e-02 3.458528080955147743e-03 5.125080351717770100e-04 1.505960710346698761e-02 3.149985801428556442e-03 4.073376476299017668e-04
4.168570242216523184e+03 1.546262577176094055e-02 3.448854899033904076e-03 5.146699259057641029e-04 1.500348001718521118e-02 3.140771063044667244e-03 4.099064972251653671e-04
4.169265542877299595e+03 1.548546180129051208e-02 3.461250569671392441e-03 5.127083859406411648e-04 1.505074184387922287e-02 3.151294542476534843e-03 4.079636419191956520e-04
4.169960959511415240e+03 1.548906601965427399e-02 3.463978180661797523e-03 5.070980405434966087e-04 1.507397275418043137e-02 3.151311306282877922e-03 4.025381931569427252e-04
4.170656492138213252e+03 1.548925042152404785e-02 3.465140471234917641e-03 5.002997349947690964e-04 1.509479153901338577e-02 3.149379277601838112e-03 3.959764144383370876e-04
4.171352140777041313e+03 1.540867611765861511e-02 3.436958650127053261e-03 4.844838695134967566e-04 1.503730472177267075e-02 3.119172761216759682e-03 3.814592200797051191e-04
